rep,subj_n,b3,parameter,Estimate,Est.Error,Q2.5,Q97.5
77,500,0.2,mat3v1,0.19923826475,0.01822310129963892,0.16382005,0.235541225
78,500,0.2,Intercept,-0.08034792073525,0.07104134328650762,-0.213256125,0.06631247250000001
78,500,0.2,agentd,0.164539720125,0.039718073933361644,0.08829330749999999,0.24544242500000005
78,500,0.2,mat2v1,-0.40080988025,0.03151974622596043,-0.46309235,-0.3393869
78,500,0.2,mat3v1,0.21879546,0.01961807685124195,0.18125582499999998,0.257840225
79,500,0.2,Intercept,0.13506951113375,0.04253368400079071,0.0288905075,0.20429950000000005
79,500,0.2,agentd,0.16175520045,0.040726946689668385,0.0818293175,0.241754825
79,500,0.2,mat2v1,-0.3478437545,0.03267942782957723,-0.410878125,-0.28349800000000003
79,500,0.2,mat3v1,0.20116969325,0.01840925038302947,0.16489805,0.235890575
80,500,0.2,Intercept,-0.0396203311521925,0.03686444319806134,-0.11060485,0.042015740000000086
80,500,0.2,agentd,0.11983260944375,0.03777655806601493,0.0445610275,0.19523942500000002
80,500,0.2,mat2v1,-0.393478867,0.03256465241014341,-0.455926325,-0.33115065
80,500,0.2,mat3v1,0.186079592,0.01884816892209864,0.14843125000000001,0.223082925
81,500,0.2,Intercept,0.003371515058716,0.039915666327970944,-0.07953313499999999,0.08125639000000004
81,500,0.2,agentd,0.161448422225,0.04235868702263627,0.08245201250000002,0.24770837500000004
81,500,0.2,mat2v1,-0.3750157525,0.032009107918820286,-0.43802255,-0.31071602499999995
81,500,0.2,mat3v1,0.1575836234,0.018655608844370397,0.1209395,0.1939552
82,500,0.2,Intercept,0.022906284310345,0.05739987275240508,-0.0999418525,0.13647552500000004
82,500,0.2,agentd,0.128346697645,0.038390606696907185,0.0540029625,0.204317025
82,500,0.2,mat2v1,-0.3484404445,0.03356739731303296,-0.4130219,-0.28277274999999996
82,500,0.2,mat3v1,0.20926895275,0.017653642175611627,0.174581825,0.24385402499999997
83,500,0.2,Intercept,0.055759394095675,0.037429536770123194,-0.028218477499999995,0.12707985
83,500,0.2,agentd,0.11057059839,0.04048623436754074,0.030090305,0.190830525
83,500,0.2,mat2v1,-0.316275185,0.03247881159119541,-0.380428825,-0.253216875
83,500,0.2,mat3v1,0.189188078,0.018885265005924644,0.15251927499999998,0.2287029
84,500,0.2,Intercept,0.03279470069716375,0.03851080119448731,-0.05101218749999999,0.10348230000000007
84,500,0.2,agentd,0.1647070096,0.04087690683810708,0.0847032575,0.24521187500000002
84,500,0.2,mat2v1,-0.3934565975,0.031325092532649264,-0.45357265,-0.331306675
84,500,0.2,mat3v1,0.2026259005,0.018817311641596255,0.1661667,0.240016125
85,500,0.2,Intercept,0.0425469498201125,0.05769635822394469,-0.074558805,0.15461372499999998
85,500,0.2,agentd,0.161552401275,0.03991726241205494,0.0808394475,0.2390043
85,500,0.2,mat2v1,-0.33468859625,0.030810951961501114,-0.393984975,-0.272886125
85,500,0.2,mat3v1,0.20153267,0.020063813916783663,0.16257292499999998,0.24103850000000002
86,500,0.2,Intercept,-0.033989276156175,0.03810062709412469,-0.102549275,0.0483703425
86,500,0.2,agentd,0.136574153905,0.04004911516258341,0.056257702500000006,0.21406335
86,500,0.2,mat2v1,-0.3841295285,0.03091981385472575,-0.443363025,-0.32427465
86,500,0.2,mat3v1,0.20887675575,0.01786513762942288,0.17427797499999997,0.244599425
87,500,0.2,Intercept,0.0293757261666075,0.04972395495619195,-0.075108225,0.12343800000000002
87,500,0.2,agentd,0.1500261776625,0.040060714315183585,0.0732285775,0.2280490750000001
87,500,0.2,mat2v1,-0.4034740345,0.03232213443660465,-0.4645742,-0.33740995
87,500,0.2,mat3v1,0.1945919705,0.01993258248854863,0.15547035,0.2327012
88,500,0.2,Intercept,0.019988982078325,0.0562351837598565,-0.093175755,0.12969522500000003
88,500,0.2,agentd,0.17299608295,0.038098860058546825,0.0953636125,0.24771032500000006
88,500,0.2,mat2v1,-0.35238122875,0.033250921723995824,-0.415677075,-0.28585195
88,500,0.2,mat3v1,0.175388823,0.01981290041540836,0.13774945,0.21419845
89,500,0.2,Intercept,-0.062642218864625,0.039620065604235415,-0.13774455,0.02585015500000002
89,500,0.2,agentd,0.185619669875,0.03940282176966839,0.10736654999999999,0.260815575
89,500,0.2,mat2v1,-0.32063586775,0.03223283094891768,-0.3821527,-0.257260625
89,500,0.2,mat3v1,0.20459431325,0.018631660098046194,0.16876707500000002,0.2407709
90,500,0.2,Intercept,-0.0315843549204075,0.05981547757904591,-0.1447801,0.09264133000000001
90,500,0.2,agentd,0.18763488785,0.041087418910866036,0.105822575,0.2692685
90,500,0.2,mat2v1,-0.38732028325,0.032409510507532414,-0.44938924999999996,-0.32218169999999996
90,500,0.2,mat3v1,0.1865219643,0.019887919431484376,0.14705025,0.224938775
91,500,0.2,Intercept,0.0303915316681325,0.0625768483866445,-0.099098655,0.151794
91,500,0.2,agentd,0.1523760895,0.0397861662388716,0.075338035,0.22977857500000007
91,500,0.2,mat2v1,-0.3415634075,0.0318028546299007,-0.404992925,-0.27963885
91,500,0.2,mat3v1,0.203943064,0.01898500194643473,0.16694070000000003,0.241460275
92,500,0.2,Intercept,0.07305702415575,0.04891685359674706,-0.043491514999999994,0.15862597500000006
92,500,0.2,agentd,0.176009884525,0.03809000942890388,0.101119375,0.252186925
92,500,0.2,mat2v1,-0.35739393575,0.03291026731406618,-0.42221512499999997,-0.29350275
92,500,0.2,mat3v1,0.19016665675,0.018649177430697578,0.15236149999999998,0.227363975
93,500,0.2,Intercept,-0.0540990857554,0.05827817184614036,-0.160617475,0.07303535250000001
93,500,0.2,agentd,0.21925721205,0.03863984303451559,0.143443025,0.29614290000000004
93,500,0.2,mat2v1,-0.3467915685,0.031591196990777906,-0.40994927499999995,-0.286169725
93,500,0.2,mat3v1,0.22637449175,0.019433910230513152,0.18797682500000001,0.26439585
94,500,0.2,Intercept,-0.01060963974965,0.0462410765237308,-0.1258417,0.07475129750000004
94,500,0.2,agentd,0.1590307116,0.03706872929906267,0.08434884499999999,0.23227540000000002
94,500,0.2,mat2v1,-0.36474308125,0.03143897857898966,-0.42476549999999996,-0.30217645
94,500,0.2,mat3v1,0.20991956225,0.019116163932062686,0.1727526,0.24700705
95,500,0.2,Intercept,-0.027693016015275,0.06346200125047385,-0.15248857500000002,0.1018836
95,500,0.2,agentd,0.1366455069175,0.03767296093623786,0.061727205,0.208414325
95,500,0.2,mat2v1,-0.395247283,0.03319844560206109,-0.461109375,-0.33023804999999995
95,500,0.2,mat3v1,0.209508543,0.018562948129215977,0.17271975000000003,0.245660725
96,500,0.2,Intercept,0.0456566548777,0.06245790734109845,-0.09095082249999999,0.16090955
96,500,0.2,agentd,0.18592375765,0.03912981851384987,0.108943825,0.26201947499999995
96,500,0.2,mat2v1,-0.36918113175,0.031588043404268004,-0.4284056,-0.303945825
96,500,0.2,mat3v1,0.16853422825,0.019727882909810108,0.128328525,0.20796320000000001
97,500,0.2,Intercept,0.0329757851341,0.06029144731195627,-0.091044525,0.148229425
97,500,0.2,agentd,0.1790222319,0.03954068099309326,0.101516025,0.256130275
97,500,0.2,mat2v1,-0.2798003675,0.029696500695617908,-0.337746575,-0.22326949999999998
97,500,0.2,mat3v1,0.2094878025,0.019371305245897245,0.170664825,0.24690805000000002
98,500,0.2,Intercept,-0.077675707569075,0.05296427127003767,-0.17352745000000003,0.04058642500000003
98,500,0.2,agentd,0.17925158476,0.04246828360856634,0.09394435000000001,0.26337787500000004
98,500,0.2,mat2v1,-0.3999271105,0.031172612069573183,-0.460022575,-0.33782585000000004
98,500,0.2,mat3v1,0.20591301625,0.019541760715937436,0.1668204,0.24413625
99,500,0.2,Intercept,-0.05889827846585,0.07427845026695125,-0.1963634,0.0958758625
99,500,0.2,agentd,0.116800749565,0.03827857541538135,0.0433254475,0.19201685
99,500,0.2,mat2v1,-0.3676260935,0.03285930147603766,-0.43057979999999996,-0.302311325
99,500,0.2,mat3v1,0.2123468685,0.019161068082631107,0.1737759,0.24900582500000001
100,500,0.2,Intercept,0.0140213807777325,0.058362259295690264,-0.10730112499999998,0.1281299
100,500,0.2,agentd,0.1515167353875,0.041260535498678884,0.07287438000000002,0.23332862500000004
100,500,0.2,mat2v1,-0.387141106,0.034444873454290474,-0.45386940000000003,-0.319684225
100,500,0.2,mat3v1,0.22520298775,0.018229199634801064,0.18986455,0.26057107500000004
101,500,0.2,Intercept,-0.0727286347805,0.05507223905260489,-0.172051275,0.05390690000000005
101,500,0.2,agentd,0.18001533395,0.03944529507576424,0.10415474999999999,0.25805372499999996
101,500,0.2,mat2v1,-0.41819510925,0.03135285723612812,-0.47992385,-0.35699499999999995
101,500,0.2,mat3v1,0.18661029525,0.019772866872084148,0.147771675,0.224724575
102,500,0.2,Intercept,0.05211074840375,0.05280450263021801,-0.06252281,0.147847675
102,500,0.2,agentd,0.1196041102225,0.03761831969701738,0.044707365000000006,0.192913525
102,500,0.2,mat2v1,-0.356091121,0.03301961694722085,-0.41975495,-0.291174425
102,500,0.2,mat3v1,0.155679451925,0.02015800112631566,0.116517175,0.19477127500000002
103,500,0.2,Intercept,-0.133281477056175,0.0426906820180088,-0.204897325,-0.028471327499999994
103,500,0.2,agentd,0.10289137889005,0.04067411685446518,0.0227609925,0.181566675
103,500,0.2,mat2v1,-0.34136643225,0.030960218398199745,-0.401889975,-0.2788385
103,500,0.2,mat3v1,0.20749999,0.01887787904374317,0.17101785,0.24390340000000002
104,500,0.2,Intercept,-0.094604748251,0.054150748106966934,-0.183372725,0.03508462750000014
104,500,0.2,agentd,0.201852981375,0.03909307714508719,0.1257673,0.27916992500000004
104,500,0.2,mat2v1,-0.37386703325,0.033070760452306926,-0.439281575,-0.308171275
104,500,0.2,mat3v1,0.18825947625,0.01992469831849925,0.14879649999999997,0.22664105
105,500,0.2,Intercept,0.043253076064125,0.039295442650187425,-0.04222569,0.11857790000000001
105,500,0.2,agentd,0.09911011258775,0.04033458459472995,0.021668425,0.17885465
105,500,0.2,mat2v1,-0.41126577,0.03176015189920799,-0.47483625,-0.349604675
105,500,0.2,mat3v1,0.18463505925,0.01803653843045771,0.148844225,0.22002164999999999
106,500,0.2,Intercept,-0.0240392958786,0.05891530242620282,-0.1377475,0.09858630500000005
106,500,0.2,agentd,0.1825726207,0.041322509092637925,0.10163080000000001,0.26345145000000003
106,500,0.2,mat2v1,-0.31023576675,0.0308769196840073,-0.37119304999999997,-0.24936097499999998
106,500,0.2,mat3v1,0.19395885175,0.019081122600365905,0.156831875,0.2316469
107,500,0.2,Intercept,0.005527798151,0.07112713798012185,-0.132637925,0.14634357500000003
107,500,0.2,agentd,0.24154905925,0.03878835050945774,0.165971625,0.31790682500000006
107,500,0.2,mat2v1,-0.40331832775,0.03155765949127837,-0.46582979999999996,-0.34277447499999997
107,500,0.2,mat3v1,0.1815118195,0.0191231906381876,0.1438081,0.217808675
108,500,0.2,Intercept,-0.051140489318815,0.040272077388012265,-0.126724125,0.037198315000000017
108,500,0.2,agentd,0.172092367375,0.040758764735133554,0.09051594499999999,0.25442857500000005
108,500,0.2,mat2v1,-0.372335503,0.03223176111186114,-0.43611495,-0.30994150000000004
108,500,0.2,mat3v1,0.21579157925,0.019000088577785904,0.17812945,0.25390785000000005
109,500,0.2,Intercept,-0.10922307936585,0.06699549548412596,-0.224300375,0.04097552500000003
109,500,0.2,agentd,0.1844926999,0.039392121292964793,0.1078894,0.264465475
109,500,0.2,mat2v1,-0.353750129,0.03121563982989707,-0.41416937500000006,-0.2924366
109,500,0.2,mat3v1,0.20816242,0.018133942668440185,0.172527375,0.2436882
110,500,0.2,Intercept,-0.01361217316755,0.05254894410430742,-0.118049275,0.09543565250000001
110,500,0.2,agentd,0.150803781525,0.03954539429514505,0.07257835,0.227613475
110,500,0.2,mat2v1,-0.35142310725,0.030595923120877593,-0.40999979999999997,-0.28999387499999996
110,500,0.2,mat3v1,0.24971798,0.020392169572744607,0.2100971,0.289151225
111,500,0.2,Intercept,-0.08176063393765,0.058785885598204274,-0.18126962500000002,0.054156652500000006
111,500,0.2,agentd,0.14771837017775,0.04235582856761755,0.06185087,0.23059855
111,500,0.2,mat2v1,-0.341673,0.03262421926305104,-0.40534475000000003,-0.27949009999999996
111,500,0.2,mat3v1,0.180765185,0.019734115950083952,0.14282355000000002,0.2205792
112,500,0.2,Intercept,-0.14482604208225,0.06842612045238336,-0.251654475,0.011419632500000035
112,500,0.2,agentd,0.177051855825,0.03688382845386125,0.10550775,0.24840255
112,500,0.2,mat2v1,-0.32035680225,0.030777214304981187,-0.38093682500000003,-0.26082584999999997
112,500,0.2,mat3v1,0.205586483,0.019308359707788807,0.16697865,0.24326367500000004
113,500,0.2,Intercept,-0.019964172557275,0.06596710052542995,-0.152838425,0.11050820000000004
113,500,0.2,agentd,0.16141711125,0.039859790621375804,0.08102467999999999,0.23876375
113,500,0.2,mat2v1,-0.36734679,0.033640986267626946,-0.433180675,-0.29937787499999996
113,500,0.2,mat3v1,0.1968830965,0.019510415250514265,0.15882690000000002,0.23426312500000002
114,500,0.2,Intercept,0.0052405596643725,0.04266816808171571,-0.0794066625,0.0930518025
114,500,0.2,agentd,0.1508351934,0.03724190864833802,0.07841967999999999,0.22368555
114,500,0.2,mat2v1,-0.3871971315,0.029480569408864468,-0.444271425,-0.327773675
114,500,0.2,mat3v1,0.1599967895,0.019146176488298257,0.122835525,0.196694875
115,500,0.2,Intercept,-0.08334128255225,0.05306437420084516,-0.1775256,0.03774154000000004
115,500,0.2,agentd,0.183227653,0.03796528271838157,0.110033275,0.25696777500000006
115,500,0.2,mat2v1,-0.38357624825,0.033069980567235015,-0.448591475,-0.3171256
115,500,0.2,mat3v1,0.18279491575,0.019349004270988252,0.14533472499999997,0.22054882500000003
116,500,0.2,Intercept,0.06207129145663,0.03999691013241451,-0.027552617499999998,0.13528367500000002
116,500,0.2,agentd,0.2344603446,0.03781575443777257,0.15845779999999998,0.308727475
116,500,0.2,mat2v1,-0.35216214275,0.03362828292448166,-0.419059125,-0.2881327
116,500,0.2,mat3v1,0.234656413,0.019284603190848605,0.19764172500000002,0.27290795
117,500,0.2,Intercept,-0.007320126214475,0.04888331919982472,-0.11278930000000001,0.08943797000000003
117,500,0.2,agentd,0.161857356025,0.04075656837478391,0.08233683250000001,0.240869725
117,500,0.2,mat2v1,-0.3271025155,0.03140142296139237,-0.38864555,-0.26516245000000005
117,500,0.2,mat3v1,0.16806208575,0.017982901321557714,0.13203869999999998,0.20280789999999999
118,500,0.2,Intercept,-0.05565239730875,0.043785745664140736,-0.135850575,0.04112030750000001
118,500,0.2,agentd,0.1947824549,0.04061079866094369,0.11621917500000001,0.275746975
118,500,0.2,mat2v1,-0.36449745075,0.03148106497853305,-0.42562217500000005,-0.30484017499999994
118,500,0.2,mat3v1,0.22041303375,0.019604294743785385,0.181873675,0.2581741
119,500,0.2,Intercept,-0.03507071711213075,0.07053909643596078,-0.17456862499999998,0.10661075
119,500,0.2,agentd,0.16201037875,0.03909891619938998,0.08760364250000001,0.242361875
119,500,0.2,mat2v1,-0.29454780325,0.033311209783109696,-0.358986625,-0.22729054999999998
119,500,0.2,mat3v1,0.19516116725,0.018348329483797398,0.159007475,0.23196492500000002
120,500,0.2,Intercept,0.090420015287775,0.05760383421452879,-0.0403502175,0.19114002500000002
120,500,0.2,agentd,0.18399101525,0.041139105220736126,0.103447875,0.2650837
120,500,0.2,mat2v1,-0.326997921,0.03182745023078832,-0.388800375,-0.262934175
120,500,0.2,mat3v1,0.2018804245,0.01889795990137317,0.164396575,0.23950122499999998
121,500,0.2,Intercept,0.007919182107925,0.07399782902195097,-0.1367967,0.15295052500000006
121,500,0.2,agentd,0.18739206265,0.03999626391134404,0.108810725,0.2659109
121,500,0.2,mat2v1,-0.40460522175,0.0331464513487844,-0.46809827499999995,-0.33903764999999997
121,500,0.2,mat3v1,0.1892389755,0.01996956927977428,0.14917405,0.228649425
122,500,0.2,Intercept,0.05825356084315,0.05273777219126578,-0.0551283975,0.15755462500000003
122,500,0.2,agentd,0.192746096425,0.040044980278885436,0.1154572,0.271135575
122,500,0.2,mat2v1,-0.40890165175,0.03102307128114334,-0.46884665,-0.347173275
122,500,0.2,mat3v1,0.19133443875,0.019248332798053568,0.15354554999999998,0.2312861
123,500,0.2,Intercept,5.94747216525e-4,0.06541105158487041,-0.127223575,0.13437732500000002
123,500,0.2,agentd,0.1751462566,0.038933857170792174,0.09652832000000001,0.25105560000000005
123,500,0.2,mat2v1,-0.39318578875,0.03185312253156472,-0.45503849999999996,-0.331623725
123,500,0.2,mat3v1,0.211019759,0.018975100692077702,0.17429845,0.24898955
124,500,0.2,Intercept,-0.04742570288535,0.040990322170426925,-0.12342985,0.04331341750000002
124,500,0.2,agentd,0.173067736575,0.03836574615154136,0.0979658725,0.24731205000000003
124,500,0.2,mat2v1,-0.29796054525,0.03129501878888558,-0.35838325,-0.23695059999999998
124,500,0.2,mat3v1,0.191711446,0.018786884312656217,0.155166725,0.22827042500000003
125,500,0.2,Intercept,-0.06993961797175,0.03820557523916721,-0.143206,0.014262500000000013
125,500,0.2,agentd,0.17911315135,0.040484706853440605,0.1012789,0.2582506500000001
125,500,0.2,mat2v1,-0.40340176075,0.031762805907378316,-0.46412305000000004,-0.341559525
125,500,0.2,mat3v1,0.22075344225,0.01949339102986255,0.18313345,0.257980775
126,500,0.2,Intercept,0.0486533787244,0.047988399243918074,-0.0520022,0.13868139999999998
126,500,0.2,agentd,0.185014199975,0.0380316501775214,0.1099832,0.256700175
126,500,0.2,mat2v1,-0.33281977525,0.032179235188271066,-0.39551215,-0.27020564999999996
126,500,0.2,mat3v1,0.19493225075,0.019702775124770592,0.155802325,0.234280075
127,500,0.2,Intercept,-0.0477271261596725,0.07107132017260046,-0.18398520000000002,0.09188946000000002
127,500,0.2,agentd,0.18526191415,0.03698536372806531,0.11302985000000002,0.25668765000000004
127,500,0.2,mat2v1,-0.29702561275,0.030689033189313916,-0.35729354999999996,-0.23779782499999996
127,500,0.2,mat3v1,0.1872873875,0.017823833173523398,0.15160374999999998,0.22158785
128,500,0.2,Intercept,-0.0148628715023,0.05527115471936166,-0.11905532499999999,0.10220680000000001
128,500,0.2,agentd,0.1242116972775,0.040961799404349505,0.0460225675,0.20449870000000003
128,500,0.2,mat2v1,-0.32641527625,0.03217555952641143,-0.3889227,-0.26311484999999996
128,500,0.2,mat3v1,0.17549693,0.018348731127576588,0.14009207499999998,0.211164575
129,500,0.2,Intercept,-0.077040164349605,0.04971666869420948,-0.168096725,0.03418908250000003
129,500,0.2,agentd,0.16871150265,0.038761831122455105,0.09644342250000001,0.24621102500000003
129,500,0.2,mat2v1,-0.392095416,0.03068603029195392,-0.45044205,-0.33171554999999997
129,500,0.2,mat3v1,0.19561223325,0.020027497038490636,0.15687115,0.233889275
130,500,0.2,Intercept,-0.021794671085325,0.054162910376401974,-0.1240785,0.09399675250000016
130,500,0.2,agentd,0.187570640525,0.0396176243953295,0.110969,0.26861830000000003
130,500,0.2,mat2v1,-0.370966805,0.03207164550153717,-0.435213375,-0.309434175
130,500,0.2,mat3v1,0.1907039575,0.020422674993243753,0.15102285000000001,0.23042500000000002
131,500,0.2,Intercept,0.08270097524665,0.05776886038407888,-0.048978284999999996,0.18304112500000003
131,500,0.2,agentd,0.21911602255,0.039420449565385804,0.13871835000000002,0.29570855
131,500,0.2,mat2v1,-0.43039373925,0.03108838871644051,-0.491056975,-0.367767475
131,500,0.2,mat3v1,0.1847572445,0.01839375617422306,0.148921975,0.220227475
132,500,0.2,Intercept,0.04327893686163,0.06616939846742936,-0.0892263625,0.17360005
132,500,0.2,agentd,0.12790457515625,0.04325503648946362,0.0427931875,0.21281702500000002
132,500,0.2,mat2v1,-0.341213034,0.03217929199769958,-0.40552415000000003,-0.278122575
132,500,0.2,mat3v1,0.19758531475,0.018166032610104504,0.16249615,0.23315265000000002
